Year,Month,Member State,Product,Begin Date,End Date,Price(€/100kg)
2019,Aug,Italy,Raw milk,01/08/2019,31/08/2019,39.58
2019,Aug,Cyprus,Raw milk,01/08/2019,31/08/2019,56.92
2019,Aug,Latvia,Raw milk,01/08/2019,31/08/2019,28.37
2019,Aug,Lithuania,Raw milk,01/08/2019,31/08/2019,26.13
2019,Aug,Hungary,Raw milk,01/08/2019,31/08/2019,30.13
2019,Aug,Malta,Raw milk,01/08/2019,31/08/2019,51.6
2019,Aug,Netherlands,Raw milk,01/08/2019,31/08/2019,35
2019,Aug,Austria,Raw milk,01/08/2019,31/08/2019,35.45
2019,Aug,Poland,Raw milk,01/08/2019,31/08/2019,30.12
2019,Aug,Portugal,Raw milk,01/08/2019,31/08/2019,30.21
2019,Aug,Romania,Raw milk,01/08/2019,31/08/2019,28.96
2019,Aug,Slovenia,Raw milk,01/08/2019,31/08/2019,32.02
2019,Aug,Slovakia,Raw milk,01/08/2019,31/08/2019,31.67
2019,Aug,Finland,Raw milk,01/08/2019,31/08/2019,37.94
2019,Aug,Sweden,Raw milk,01/08/2019,31/08/2019,33.37
2019,Aug,UK up to 01/02/2020,Raw milk,01/08/2019,31/08/2019,30.56
2019,Sep,European Union,Raw milk,01/09/2019,30/09/2019,34.699094
2019,Sep,European Union + UK,Raw milk,01/09/2019,30/09/2019,34.42
2019,Sep,Belgium,Raw milk,01/09/2019,30/09/2019,32.69
2019,Sep,Bulgaria,Raw milk,01/09/2019,30/09/2019,30.3
2019,Sep,Czechia,Raw milk,01/09/2019,30/09/2019,32.56
2019,Sep,Denmark,Raw milk,01/09/2019,30/09/2019,34.03
2019,Sep,Germany,Raw milk,01/09/2019,30/09/2019,33.88
2019,Sep,Estonia,Raw milk,01/09/2019,30/09/2019,30.3
2019,Sep,Ireland,Raw milk,01/09/2019,30/09/2019,34.48
2019,Sep,Greece,Raw milk,01/09/2019,30/09/2019,38.72
2019,Sep,Spain,Raw milk,01/09/2019,30/09/2019,31.65
2019,Sep,France,Raw milk,01/09/2019,30/09/2019,37.83
2019,Sep,Croatia,Raw milk,01/09/2019,30/09/2019,32.95
2019,Sep,Italy,Raw milk,01/09/2019,30/09/2019,39.69
2019,Sep,Cyprus,Raw milk,01/09/2019,30/09/2019,57.2
2019,Sep,Latvia,Raw milk,01/09/2019,30/09/2019,28.41
2019,Sep,Lithuania,Raw milk,01/09/2019,30/09/2019,27.52
2019,Sep,Hungary,Raw milk,01/09/2019,30/09/2019,30.24
2019,Sep,Malta,Raw milk,01/09/2019,30/09/2019,52.12
2019,Sep,Netherlands,Raw milk,01/09/2019,30/09/2019,35
2019,Sep,Austria,Raw milk,01/09/2019,30/09/2019,35.97
2019,Sep,Poland,Raw milk,01/09/2019,30/09/2019,30.41
2019,Sep,Portugal,Raw milk,01/09/2019,30/09/2019,30.55
2019,Sep,Romania,Raw milk,01/09/2019,30/09/2019,29.77
2019,Sep,Slovenia,Raw milk,01/09/2019,30/09/2019,32.65
2019,Sep,Slovakia,Raw milk,01/09/2019,30/09/2019,32.26
2019,Sep,Finland,Raw milk,01/09/2019,30/09/2019,38.69
2019,Sep,Sweden,Raw milk,01/09/2019,30/09/2019,34.3
2019,Sep,UK up to 01/02/2020,Raw milk,01/09/2019,30/09/2019,31.82
2019,Oct,European Union,Raw milk,01/10/2019,31/10/2019,35.2277891
2019,Oct,European Union + UK,Raw milk,01/10/2019,31/10/2019,34.98
2019,Oct,Belgium,Raw milk,01/10/2019,31/10/2019,33.48
2019,Oct,Bulgaria,Raw milk,01/10/2019,31/10/2019,31.02
2019,Oct,Czechia,Raw milk,01/10/2019,31/10/2019,33.27
2019,Oct,Denmark,Raw milk,01/10/2019,31/10/2019,34.01
2019,Oct,Germany,Raw milk,01/10/2019,31/10/2019,34.65
2019,Oct,Estonia,Raw milk,01/10/2019,31/10/2019,30.54
2019,Oct,Ireland,Raw milk,01/10/2019,31/10/2019,36.61
2019,Oct,Greece,Raw milk,01/10/2019,31/10/2019,38.21
2019,Oct,Spain,Raw milk,01/10/2019,31/10/2019,32.14
2019,Oct,France,Raw milk,01/10/2019,31/10/2019,37.94
2019,Oct,Croatia,Raw milk,01/10/2019,31/10/2019,33.65
2019,Oct,Italy,Raw milk,01/10/2019,31/10/2019,39.69
2019,Oct,Cyprus,Raw milk,01/10/2019,31/10/2019,57.98
2019,Oct,Latvia,Raw milk,01/10/2019,31/10/2019,28.68
2019,Oct,Lithuania,Raw milk,01/10/2019,31/10/2019,29.36
2019,Oct,Hungary,Raw milk,01/10/2019,31/10/2019,31.63
2019,Oct,Malta,Raw milk,01/10/2019,31/10/2019,52.1
2019,Oct,Netherlands,Raw milk,01/10/2019,31/10/2019,34.75
2019,Oct,Austria,Raw milk,01/10/2019,31/10/2019,36.43
2019,Oct,Poland,Raw milk,01/10/2019,31/10/2019,31.42
2019,Oct,Portugal,Raw milk,01/10/2019,31/10/2019,30.8
2019,Oct,Romania,Raw milk,01/10/2019,31/10/2019,31.65
2019,Oct,Slovenia,Raw milk,01/10/2019,31/10/2019,33.65
2019,Oct,Slovakia,Raw milk,01/10/2019,31/10/2019,32.68
2019,Oct,Finland,Raw milk,01/10/2019,31/10/2019,39.84
2019,Oct,Sweden,Raw milk,01/10/2019,31/10/2019,35.01
2019,Oct,UK up to 01/02/2020,Raw milk,01/10/2019,31/10/2019,32.6
2019,Nov,European Union,Raw milk,01/11/2019,30/11/2019,35.644672
2019,Nov,European Union + UK,Raw milk,01/11/2019,30/11/2019,35.47
2019,Nov,Belgium,Raw milk,01/11/2019,30/11/2019,34.15
2019,Nov,Bulgaria,Raw milk,01/11/2019,30/11/2019,31.54
2019,Nov,Czechia,Raw milk,01/11/2019,30/11/2019,33.95
2019,Nov,Denmark,Raw milk,01/11/2019,30/11/2019,33.99
2019,Nov,Germany,Raw milk,01/11/2019,30/11/2019,35.19
2019,Nov,Estonia,Raw milk,01/11/2019,30/11/2019,30.89
2019,Nov,Ireland,Raw milk,01/11/2019,30/11/2019,37.29
2019,Nov,Greece,Raw milk,01/11/2019,30/11/2019,38.48
2019,Nov,Spain,Raw milk,01/11/2019,30/11/2019,33.01
2019,Nov,France,Raw milk,01/11/2019,30/11/2019,37.77
2019,Nov,Croatia,Raw milk,01/11/2019,30/11/2019,34.06
2019,Nov,Italy,Raw milk,01/11/2019,30/11/2019,39.23
2019,Nov,Cyprus,Raw milk,01/11/2019,30/11/2019,58.33
2019,Nov,Latvia,Raw milk,01/11/2019,30/11/2019,29.7
2019,Nov,Lithuania,Raw milk,01/11/2019,30/11/2019,30.21
2019,Nov,Hungary,Raw milk,01/11/2019,30/11/2019,31.99
2019,Nov,Malta,Raw milk,01/11/2019,30/11/2019,53.78
2019,Nov,Netherlands,Raw milk,01/11/2019,30/11/2019,35.5
2019,Nov,Austria,Raw milk,01/11/2019,30/11/2019,36.95
2019,Nov,Poland,Raw milk,01/11/2019,30/11/2019,32.85
2019,Nov,Portugal,Raw milk,01/11/2019,30/11/2019,30.83
2019,Nov,Romania,Raw milk,01/11/2019,30/11/2019,32.68
2019,Nov,Slovenia,Raw milk,01/11/2019,30/11/2019,34.05
2019,Nov,Slovakia,Raw milk,01/11/2019,30/11/2019,33.03
2019,Nov,Finland,Raw milk,01/11/2019,30/11/2019,39.74
2019,Nov,Sweden,Raw milk,01/11/2019,30/11/2019,35.46
2019,Nov,UK up to 01/02/2020,Raw milk,01/11/2019,30/11/2019,33.8
2019,Dec,European Union,Raw milk,01/12/2019,31/12/2019,35.774025
2019,Dec,European Union + UK,Raw milk,01/12/2019,31/12/2019,35.58
2019,Dec,Belgium,Raw milk,01/12/2019,31/12/2019,35.36
2019,Dec,Bulgaria,Raw milk,01/12/2019,31/12/2019,31.75
2019,Dec,Czechia,Raw milk,01/12/2019,31/12/2019,34.25
2019,Dec,Denmark,Raw milk,01/12/2019,31/12/2019,34.8
2019,Dec,Germany,Raw milk,01/12/2019,31/12/2019,35.29
2019,Dec,Estonia,Raw milk,01/12/2019,31/12/2019,31.32
2019,Dec,Ireland,Raw milk,01/12/2019,31/12/2019,36.52
2019,Dec,Greece,Raw milk,01/12/2019,31/12/2019,38.89
2019,Dec,Spain,Raw milk,01/12/2019,31/12/2019,32.82
2019,Dec,France,Raw milk,01/12/2019,31/12/2019,37.57
2019,Dec,Croatia,Raw milk,01/12/2019,31/12/2019,34.35
2019,Dec,Italy,Raw milk,01/12/2019,31/12/2019,38.7
2019,Dec,Cyprus,Raw milk,01/12/2019,31/12/2019,58.45
2019,Dec,Latvia,Raw milk,01/12/2019,31/12/2019,30.1
2019,Dec,Lithuania,Raw milk,01/12/2019,31/12/2019,30.62
2019,Dec,Hungary,Raw milk,01/12/2019,31/12/2019,32.64
2019,Dec,Malta,Raw milk,01/12/2019,31/12/2019,52.36
2019,Dec,Netherlands,Raw milk,01/12/2019,31/12/2019,36.41
2019,Dec,Austria,Raw milk,01/12/2019,31/12/2019,37.31
2019,Dec,Poland,Raw milk,01/12/2019,31/12/2019,33.33
2019,Dec,Portugal,Raw milk,01/12/2019,31/12/2019,30.77
2019,Dec,Romania,Raw milk,01/12/2019,31/12/2019,32.98
2019,Dec,Slovenia,Raw milk,01/12/2019,31/12/2019,34.16
2019,Dec,Slovakia,Raw milk,01/12/2019,31/12/2019,33.13
2019,Dec,Finland,Raw milk,01/12/2019,31/12/2019,39.02
2019,Dec,Sweden,Raw milk,01/12/2019,31/12/2019,36.08
2019,Dec,UK up to 01/02/2020,Raw milk,01/12/2019,31/12/2019,33.7
2018,Jan,European Union,Raw milk,01/01/2018,31/01/2018,35.8
2018,Jan,European Union + UK,Raw milk,01/01/2018,31/01/2018,35.56
2018,Jan,Belgium,Raw milk,01/01/2018,31/01/2018,31.59
2018,Jan,Bulgaria,Raw milk,01/01/2018,31/01/2018,31.99
2018,Jan,Czechia,Raw milk,01/01/2018,31/01/2018,34.48
2018,Jan,Denmark,Raw milk,01/01/2018,31/01/2018,35.86
2018,Jan,Germany,Raw milk,01/01/2018,31/01/2018,36.76
2018,Jan,Estonia,Raw milk,01/01/2018,31/01/2018,31.86
2018,Jan,Ireland,Raw milk,01/01/2018,31/01/2018,39.43
2018,Jan,Greece,Raw milk,01/01/2018,31/01/2018,40.48
2018,Jan,Spain,Raw milk,01/01/2018,31/01/2018,31.94
2018,Jan,France,Raw milk,01/01/2018,31/01/2018,35.27
2018,Jan,Croatia,Raw milk,01/01/2018,31/01/2018,33.21
2018,Jan,Italy,Raw milk,01/01/2018,31/01/2018,36.57
2018,Jan,Cyprus,Raw milk,01/01/2018,31/01/2018,55.69
2018,Jan,Latvia,Raw milk,01/01/2018,31/01/2018,30.72
2018,Jan,Lithuania,Raw milk,01/01/2018,31/01/2018,30.76
2018,Jan,Luxembourg,Raw milk,01/01/2018,31/01/2018,34.89
2018,Jan,Hungary,Raw milk,01/01/2018,31/01/2018,32.13
2018,Jan,Malta,Raw milk,01/01/2018,31/01/2018,46.97
2018,Jan,Netherlands,Raw milk,01/01/2018,31/01/2018,37.5
2018,Jan,Austria,Raw milk,01/01/2018,31/01/2018,40.27
2018,Jan,Poland,Raw milk,01/01/2018,31/01/2018,34.02
2018,Jan,Portugal,Raw milk,01/01/2018,31/01/2018,31.16
2018,Jan,Romania,Raw milk,01/01/2018,31/01/2018,32.11
2018,Jan,Slovenia,Raw milk,01/01/2018,31/01/2018,31.1
2018,Jan,Slovakia,Raw milk,01/01/2018,31/01/2018,33.71
2018,Jan,Finland,Raw milk,01/01/2018,31/01/2018,39.22
2018,Jan,Sweden,Raw milk,01/01/2018,31/01/2018,37.56
2018,Jan,UK up to 01/02/2020,Raw milk,01/01/2018,31/01/2018,33.35
2018,Feb,European Union,Raw milk,01/02/2018,28/02/2018,34.65
2018,Feb,European Union + UK,Raw milk,01/02/2018,28/02/2018,34.41
2018,Feb,Belgium,Raw milk,01/02/2018,28/02/2018,31.37
2018,Feb,Bulgaria,Raw milk,01/02/2018,28/02/2018,30.77
2018,Feb,Czechia,Raw milk,01/02/2018,28/02/2018,33.82
2018,Feb,Denmark,Raw milk,01/02/2018,28/02/2018,33.44
2018,Feb,Germany,Raw milk,01/02/2018,28/02/2018,34.88
2018,Feb,Estonia,Raw milk,01/02/2018,28/02/2018,30.24
2018,Feb,Ireland,Raw milk,01/02/2018,28/02/2018,37
2018,Feb,Greece,Raw milk,01/02/2018,28/02/2018,40.37
2018,Feb,Spain,Raw milk,01/02/2018,28/02/2018,31.94
2018,Feb,France,Raw milk,01/02/2018,28/02/2018,35.04
2018,Feb,Croatia,Raw milk,01/02/2018,28/02/2018,33.4
2018,Feb,Italy,Raw milk,01/02/2018,28/02/2018,35.98
2018,Feb,Cyprus,Raw milk,01/02/2018,28/02/2018,54.92
2018,Feb,Latvia,Raw milk,01/02/2018,28/02/2018,28.18
2018,Feb,Lithuania,Raw milk,01/02/2018,28/02/2018,29.38
2018,Feb,Luxembourg,Raw milk,01/02/2018,28/02/2018,33.56
2018,Feb,Hungary,Raw milk,01/02/2018,28/02/2018,31.52
2018,Feb,Malta,Raw milk,01/02/2018,28/02/2018,46.72
2018,Feb,Netherlands,Raw milk,01/02/2018,28/02/2018,35.75
2018,Feb,Austria,Raw milk,01/02/2018,28/02/2018,38.18
2018,Feb,Poland,Raw milk,01/02/2018,28/02/2018,32.95
2018,Feb,Portugal,Raw milk,01/02/2018,28/02/2018,31.39
2018,Feb,Romania,Raw milk,01/02/2018,28/02/2018,31.94
2018,Feb,Slovenia,Raw milk,01/02/2018,28/02/2018,29.88
2018,Feb,Slovakia,Raw milk,01/02/2018,28/02/2018,33.02
2018,Feb,Finland,Raw milk,01/02/2018,28/02/2018,39.27
2018,Feb,Sweden,Raw milk,01/02/2018,28/02/2018,35.77
2018,Feb,UK up to 01/02/2020,Raw milk,01/02/2018,28/02/2018,32.31
2018,Mar,European Union,Raw milk,01/03/2018,31/03/2018,33.81
2018,Mar,European Union + UK,Raw milk,01/03/2018,31/03/2018,33.57
2018,Mar,Belgium,Raw milk,01/03/2018,31/03/2018,31.01
2018,Mar,Bulgaria,Raw milk,01/03/2018,31/03/2018,30.03
2018,Mar,Czechia,Raw milk,01/03/2018,31/03/2018,32.82
2018,Mar,Denmark,Raw milk,01/03/2018,31/03/2018,33.29
2018,Mar,Germany,Raw milk,01/03/2018,31/03/2018,34.21
2018,Mar,Estonia,Raw milk,01/03/2018,31/03/2018,29.97
2018,Mar,Ireland,Raw milk,01/03/2018,31/03/2018,33.31
2018,Mar,Greece,Raw milk,01/03/2018,31/03/2018,39.98
2018,Mar,Spain,Raw milk,01/03/2018,31/03/2018,31.46
2018,Mar,France,Raw milk,01/03/2018,31/03/2018,33.85
2018,Mar,Croatia,Raw milk,01/03/2018,31/03/2018,33.08
2018,Mar,Italy,Raw milk,01/03/2018,31/03/2018,35.81
2018,Mar,Cyprus,Raw milk,01/03/2018,31/03/2018,54.09
2018,Mar,Latvia,Raw milk,01/03/2018,31/03/2018,27.48
2018,Mar,Lithuania,Raw milk,01/03/2018,31/03/2018,28.72
2018,Mar,Luxembourg,Raw milk,01/03/2018,31/03/2018,31.98
2018,Mar,Hungary,Raw milk,01/03/2018,31/03/2018,30.74
2018,Mar,Malta,Raw milk,01/03/2018,31/03/2018,46.35
2018,Mar,Netherlands,Raw milk,01/03/2018,31/03/2018,35.5
2018,Mar,Austria,Raw milk,01/03/2018,31/03/2018,36.96
2018,Mar,Poland,Raw milk,01/03/2018,31/03/2018,32.41
2018,Mar,Portugal,Raw milk,01/03/2018,31/03/2018,30.18
2018,Mar,Romania,Raw milk,01/03/2018,31/03/2018,30.7
2018,Mar,Slovenia,Raw milk,01/03/2018,31/03/2018,29.22
2018,Mar,Slovakia,Raw milk,01/03/2018,31/03/2018,32.42
2018,Mar,Finland,Raw milk,01/03/2018,31/03/2018,39.32
2018,Mar,Sweden,Raw milk,01/03/2018,31/03/2018,33.46
2018,Mar,UK up to 01/02/2020,Raw milk,01/03/2018,31/03/2018,31.32
2018,Apr,European Union,Raw milk,01/04/2018,30/04/2018,32.9
2018,Apr,European Union + UK,Raw milk,01/04/2018,30/04/2018,32.66
2018,Apr,Belgium,Raw milk,01/04/2018,30/04/2018,30.17
2018,Apr,Bulgaria,Raw milk,01/04/2018,30/04/2018,29.12
2018,Apr,Czechia,Raw milk,01/04/2018,30/04/2018,32.05
2018,Apr,Denmark,Raw milk,01/04/2018,30/04/2018,33.3
2018,Apr,Germany,Raw milk,01/04/2018,30/04/2018,32.99
2018,Apr,Estonia,Raw milk,01/04/2018,30/04/2018,29.64
2018,Apr,Ireland,Raw milk,01/04/2018,30/04/2018,31.08
2018,Apr,Greece,Raw milk,01/04/2018,30/04/2018,39.4
2018,Apr,Spain,Raw milk,01/04/2018,30/04/2018,30.87
2018,Apr,France,Raw milk,01/04/2018,30/04/2018,32.9
2018,Apr,Croatia,Raw milk,01/04/2018,30/04/2018,32.33
2018,Apr,Italy,Raw milk,01/04/2018,30/04/2018,35.24
2018,Apr,Cyprus,Raw milk,01/04/2018,30/04/2018,54.02
2018,Apr,Latvia,Raw milk,01/04/2018,30/04/2018,26.93
2018,Apr,Lithuania,Raw milk,01/04/2018,30/04/2018,26.83
2018,Apr,Luxembourg,Raw milk,01/04/2018,30/04/2018,30.81
2018,Apr,Hungary,Raw milk,01/04/2018,30/04/2018,29.91
2018,Apr,Malta,Raw milk,01/04/2018,30/04/2018,46.79
2018,Apr,Netherlands,Raw milk,01/04/2018,30/04/2018,34.5
2018,Apr,Austria,Raw milk,01/04/2018,30/04/2018,35.81
2018,Apr,Poland,Raw milk,01/04/2018,30/04/2018,31.96
2018,Apr,Portugal,Raw milk,01/04/2018,30/04/2018,30.99
2018,Apr,Romania,Raw milk,01/04/2018,30/04/2018,29.68
2018,Apr,Slovenia,Raw milk,01/04/2018,30/04/2018,28.58
2018,Apr,Slovakia,Raw milk,01/04/2018,30/04/2018,31.35
2018,Apr,Finland,Raw milk,01/04/2018,30/04/2018,39.04
2018,Apr,Sweden,Raw milk,01/04/2018,30/04/2018,32.32
2018,Apr,UK up to 01/02/2020,Raw milk,01/04/2018,30/04/2018,30.51
2018,May,European Union,Raw milk,01/05/2018,31/05/2018,32.36
2018,May,European Union + UK,Raw milk,01/05/2018,31/05/2018,32.09
2018,May,Belgium,Raw milk,01/05/2018,31/05/2018,29.58
2018,May,Bulgaria,Raw milk,01/05/2018,31/05/2018,29.07
2018,May,Czechia,Raw milk,01/05/2018,31/05/2018,31.21
2018,May,Denmark,Raw milk,01/05/2018,31/05/2018,34.23
2018,May,Germany,Raw milk,01/05/2018,31/05/2018,32.38
2018,May,Estonia,Raw milk,01/05/2018,31/05/2018,29.23
2018,May,Ireland,Raw milk,01/05/2018,31/05/2018,31.17
2018,May,Greece,Raw milk,01/05/2018,31/05/2018,39.17
2018,May,Spain,Raw milk,01/05/2018,31/05/2018,30.68
2018,May,France,Raw milk,01/05/2018,31/05/2018,32.43
2018,May,Croatia,Raw milk,01/05/2018,31/05/2018,31.83
2018,May,Italy,Raw milk,01/05/2018,31/05/2018,34.89
2018,May,Cyprus,Raw milk,01/05/2018,31/05/2018,54.37
2018,May,Latvia,Raw milk,01/05/2018,31/05/2018,26.74
2018,May,Lithuania,Raw milk,01/05/2018,31/05/2018,25.96
2018,May,Luxembourg,Raw milk,01/05/2018,31/05/2018,29.88
2018,May,Hungary,Raw milk,01/05/2018,31/05/2018,28.9
2018,May,Malta,Raw milk,01/05/2018,31/05/2018,49.13
2018,May,Netherlands,Raw milk,01/05/2018,31/05/2018,34
2018,May,Austria,Raw milk,01/05/2018,31/05/2018,35.02
2018,May,Poland,Raw milk,01/05/2018,31/05/2018,30.69
2018,May,Portugal,Raw milk,01/05/2018,31/05/2018,30.36
2018,May,Romania,Raw milk,01/05/2018,31/05/2018,28.32
2018,May,Slovenia,Raw milk,01/05/2018,31/05/2018,28.74
2018,May,Slovakia,Raw milk,01/05/2018,31/05/2018,30.65
2018,May,Finland,Raw milk,01/05/2018,31/05/2018,36.41
2018,May,Sweden,Raw milk,01/05/2018,31/05/2018,31.68
2018,May,UK up to 01/02/2020,Raw milk,01/05/2018,31/05/2018,29.63
2018,Jun,European Union,Raw milk,01/06/2018,30/06/2018,32.52
2018,Jun,European Union + UK,Raw milk,01/06/2018,30/06/2018,32.27
2018,Jun,Belgium,Raw milk,01/06/2018,30/06/2018,30.44
2018,Jun,Bulgaria,Raw milk,01/06/2018,30/06/2018,29.04
2018,Jun,Czechia,Raw milk,01/06/2018,30/06/2018,30.78
2018,Jun,Denmark,Raw milk,01/06/2018,30/06/2018,36.25
2018,Jun,Germany,Raw milk,01/06/2018,30/06/2018,32.56
2018,Jun,Estonia,Raw milk,01/06/2018,30/06/2018,29.65
2018,Jun,Ireland,Raw milk,01/06/2018,30/06/2018,31.66
2018,Jun,Greece,Raw milk,01/06/2018,30/06/2018,39.51
2018,Jun,Spain,Raw milk,01/06/2018,30/06/2018,30.39
2018,Jun,France,Raw milk,01/06/2018,30/06/2018,32.63
2018,Jun,Croatia,Raw milk,01/06/2018,30/06/2018,31.6
2018,Jun,Italy,Raw milk,01/06/2018,30/06/2018,34.86
2018,Jun,Cyprus,Raw milk,01/06/2018,30/06/2018,55.49
2018,Jun,Latvia,Raw milk,01/06/2018,30/06/2018,26.98
2018,Jun,Lithuania,Raw milk,01/06/2018,30/06/2018,25.59
2018,Jun,Luxembourg,Raw milk,01/06/2018,30/06/2018,30.31
2018,Jun,Hungary,Raw milk,01/06/2018,30/06/2018,28.07
2018,Jun,Malta,Raw milk,01/06/2018,30/06/2018,50.03
2018,Jun,Netherlands,Raw milk,01/06/2018,30/06/2018,34.25
2018,Jun,Austria,Raw milk,01/06/2018,30/06/2018,34.55
2018,Jun,Poland,Raw milk,01/06/2018,30/06/2018,30.4
2018,Jun,Portugal,Raw milk,01/06/2018,30/06/2018,30.31
2018,Jun,Romania,Raw milk,01/06/2018,30/06/2018,28.21
2018,Jun,Slovenia,Raw milk,01/06/2018,30/06/2018,29.18
2018,Jun,Slovakia,Raw milk,01/06/2018,30/06/2018,30.59
2018,Jun,Finland,Raw milk,01/06/2018,30/06/2018,36.1
2018,Jun,Sweden,Raw milk,01/06/2018,30/06/2018,31.63
2018,Jun,UK up to 01/02/2020,Raw milk,01/06/2018,30/06/2018,30.06
2018,Jul,European Union,Raw milk,01/07/2018,31/07/2018,33.12
2018,Jul,European Union + UK,Raw milk,01/07/2018,31/07/2018,32.94
2018,Jul,Belgium,Raw milk,01/07/2018,31/07/2018,30.17
2018,Jul,Bulgaria,Raw milk,01/07/2018,31/07/2018,29.36
2018,Jul,Czechia,Raw milk,01/07/2018,31/07/2018,30.79
2018,Jul,Denmark,Raw milk,01/07/2018,31/07/2018,37.17
2018,Jul,Germany,Raw milk,01/07/2018,31/07/2018,33.19
2018,Jul,Estonia,Raw milk,01/07/2018,31/07/2018,30.18
2018,Jul,Ireland,Raw milk,01/07/2018,31/07/2018,31.76
2018,Jul,Greece,Raw milk,01/07/2018,31/07/2018,39.53
2018,Jul,Spain,Raw milk,01/07/2018,31/07/2018,30.29
2018,Jul,France,Raw milk,01/07/2018,31/07/2018,33.7
2018,Jul,Croatia,Raw milk,01/07/2018,31/07/2018,32.16
2018,Jul,Italy,Raw milk,01/07/2018,31/07/2018,35.25
2018,Jul,Cyprus,Raw milk,01/07/2018,31/07/2018,56.67
2018,Jul,Latvia,Raw milk,01/07/2018,31/07/2018,27.65
2018,Jul,Lithuania,Raw milk,01/07/2018,31/07/2018,25.79
2018,Jul,Luxembourg,Raw milk,01/07/2018,31/07/2018,31.36
2018,Jul,Hungary,Raw milk,01/07/2018,31/07/2018,28.04
2018,Jul,Malta,Raw milk,01/07/2018,31/07/2018,51.57
2018,Jul,Netherlands,Raw milk,01/07/2018,31/07/2018,35.75
2018,Jul,Austria,Raw milk,01/07/2018,31/07/2018,35.33
2018,Jul,Poland,Raw milk,01/07/2018,31/07/2018,30.38
2018,Jul,Portugal,Raw milk,01/07/2018,31/07/2018,30.07
2018,Jul,Romania,Raw milk,01/07/2018,31/07/2018,28.45
2018,Jul,Slovenia,Raw milk,01/07/2018,31/07/2018,29.78
2018,Jul,Slovakia,Raw milk,01/07/2018,31/07/2018,30.77
2018,Jul,Finland,Raw milk,01/07/2018,31/07/2018,35.86
2018,Jul,Sweden,Raw milk,01/07/2018,31/07/2018,33.02
2018,Jul,UK up to 01/02/2020,Raw milk,01/07/2018,31/07/2018,31.26
2018,Aug,European Union,Raw milk,01/08/2018,31/08/2018,33.63
2018,Aug,European Union + UK,Raw milk,01/08/2018,31/08/2018,33.57
2018,Aug,Belgium,Raw milk,01/08/2018,31/08/2018,31.82
2018,Aug,Bulgaria,Raw milk,01/08/2018,31/08/2018,29.38
2018,Aug,Czechia,Raw milk,01/08/2018,31/08/2018,31.17
2018,Aug,Denmark,Raw milk,01/08/2018,31/08/2018,37.15
2018,Aug,Germany,Raw milk,01/08/2018,31/08/2018,33.83
2018,Aug,Estonia,Raw milk,01/08/2018,31/08/2018,30.34
2018,Aug,Ireland,Raw milk,01/08/2018,31/08/2018,33.41
2018,Aug,Greece,Raw milk,01/08/2018,31/08/2018,39.59
2018,Aug,Spain,Raw milk,01/08/2018,31/08/2018,30.49
2018,Aug,France,Raw milk,01/08/2018,31/08/2018,34.63
2018,Aug,Croatia,Raw milk,01/08/2018,31/08/2018,31.65
2018,Aug,Italy,Raw milk,01/08/2018,31/08/2018,35.26
2018,Aug,Cyprus,Raw milk,01/08/2018,31/08/2018,56.68
2018,Aug,Latvia,Raw milk,01/08/2018,31/08/2018,27.97
2018,Aug,Lithuania,Raw milk,01/08/2018,31/08/2018,25.74
2018,Aug,Luxembourg,Raw milk,01/08/2018,31/08/2018,32.49
2018,Aug,Hungary,Raw milk,01/08/2018,31/08/2018,28.33
2018,Aug,Malta,Raw milk,01/08/2018,31/08/2018,53.21
2018,Aug,Netherlands,Raw milk,01/08/2018,31/08/2018,35.75
2018,Aug,Austria,Raw milk,01/08/2018,31/08/2018,35.12
2018,Aug,Poland,Raw milk,01/08/2018,31/08/2018,30.72
2018,Aug,Portugal,Raw milk,01/08/2018,31/08/2018,29.79
2018,Aug,Romania,Raw milk,01/08/2018,31/08/2018,29
2018,Aug,Slovenia,Raw milk,01/08/2018,31/08/2018,29.89
2018,Aug,Slovakia,Raw milk,01/08/2018,31/08/2018,30.82
2018,Aug,Finland,Raw milk,01/08/2018,31/08/2018,36
2018,Aug,Sweden,Raw milk,01/08/2018,31/08/2018,33.29
2018,Aug,UK up to 01/02/2020,Raw milk,01/08/2018,31/08/2018,33.09
2018,Sep,European Union,Raw milk,01/09/2018,30/09/2018,34.89
2018,Sep,European Union + UK,Raw milk,01/09/2018,30/09/2018,34.83
2018,Sep,Belgium,Raw milk,01/09/2018,30/09/2018,33.73
2018,Sep,Bulgaria,Raw milk,01/09/2018,30/09/2018,29.72
2018,Sep,Czechia,Raw milk,01/09/2018,30/09/2018,31.96
2018,Sep,Denmark,Raw milk,01/09/2018,30/09/2018,37.95
2018,Sep,Germany,Raw milk,01/09/2018,30/09/2018,35.43
2018,Sep,Estonia,Raw milk,01/09/2018,30/09/2018,31.61
2018,Sep,Ireland,Raw milk,01/09/2018,30/09/2018,37
2018,Sep,Greece,Raw milk,01/09/2018,30/09/2018,39.83
2018,Sep,Spain,Raw milk,01/09/2018,30/09/2018,30.78
2018,Sep,France,Raw milk,01/09/2018,30/09/2018,35.98
2018,Sep,Croatia,Raw milk,01/09/2018,30/09/2018,33
2018,Sep,Italy,Raw milk,01/09/2018,30/09/2018,35.44
2018,Sep,Cyprus,Raw milk,01/09/2018,30/09/2018,56.83
2018,Sep,Latvia,Raw milk,01/09/2018,30/09/2018,28.95
